,Unnamed: 0,GID_0,GID_1_2,NAME_0,Province,began,ended,Year,month,duration,disaster,Damages USD,Deaths,N_D_USD,N_Deaths,Date,Days
1517,20368,,PHL.44_1,Philippines,Maguindanao,2008-09-04,2008-09-13,2008.0,2008-09,9 days,Flood,3742551.023591931,2.5950021692450367,10292015.314877812,7.13625596542385,2008-09-04,12
1518,20370,,PHL.44_1,Philippines,Maguindanao,2009-07-04,2009-08-10,2009.0,2009-07,37 days,Flood,20480686.831176206,8.579369155391388,61442060.49352862,25.738107466174167,2009-07-04,46
1519,20373,,PHL.44_1,Philippines,Maguindanao,2009-07-25,2009-08-04,2009.0,2009-07,10 days,Flood,0.0,3.5997353099544296,,11.699139757351896,2009-07-25,0
1520,20396,,PHL.44_1,Philippines,Maguindanao,2011-05-31,2011-06-19,2011.0,2011-05,19 days,Flood,3786365.511531351,2.857974021703132,17985236.17977392,13.575376603089875,2011-05-31,1
1521,20402,,PHL.44_1,Philippines,Maguindanao,2012-06-09,2012-06-12,2012.0,2012-06,3 days,Flood,0.0,0.3422049998193729,0.0,1.112166249412962,2012-06-09,123
1522,20406,,PHL.44_1,Philippines,Maguindanao,2013-10-04,2013-10-10,2013.0,2013-10,6 days,Flood,95944.53640556656,0.7952769412838332,2638474.7511530807,21.870115885305413,2013-10-04,6
1523,20448,,PHL.44_1,Philippines,Maguindanao,2015-07-30,2015-08-05,2015.0,2015-07,6 days,Flood,40048.78230086774,2.722607069270751,140170.7380530371,9.529124742447628,2015-07-30,8
1524,20452,,PHL.44_1,Philippines,Maguindanao,2017-01-16,2017-01-31,2017.0,2017-01,15 days,Flood,453239.2723283013,0.4513108100896227,9291405.082730176,9.251871606837266,2017-01-16,20
1525,20482,,PHL.44_1,Philippines,Maguindanao,2017-02-01,2017-02-07,2017.0,2017-02,6 days,Flood,0.0,2.81343464067566,0.0,13.363814543209385,2017-02-01,0
1526,20487,,PHL.48_1,Philippines,Misamis Occidental,2001-08-12,2001-08-14,2001.0,2001-08,2 days,Flood,12756626.50784072,8.732042509789292,73350602.42008413,50.20924443128843,2001-08-12,23
1527,20494,,PHL.48_1,Philippines,Misamis Occidental,2011-01-25,2011-02-07,2011.0,2011-01,13 days,Flood,2989670.329300597,3.7170674032269897,20927692.305104177,26.01947182258893,2011-01-25,0
1528,20516,,PHL.48_1,Philippines,Misamis Occidental,2013-01-15,2013-01-23,2013.0,2013-01,8 days,Flood,929040.405335592,2.733764485663177,3716161.621342368,10.935057942652708,2013-01-15,4
1529,20521,,PHL.48_1,Philippines,Misamis Occidental,2013-08-01,2013-08-09,2013.0,2013-08,8 days,Flood,3239269.2098868093,0.8154958465707102,47779220.84583044,12.028563736917976,2013-08-01,31
1530,20542,,PHL.48_1,Philippines,Misamis Occidental,2013-10-04,2013-10-10,2013.0,2013-10,6 days,Flood,95944.53640556656,0.7952769412838332,2638474.7511530807,21.870115885305413,2013-10-04,6
1531,20584,,PHL.48_1,Philippines,Misamis Occidental,2017-01-16,2017-01-31,2017.0,2017-01,15 days,Flood,453239.2723283013,0.4513108100896227,9291405.082730176,9.251871606837266,2017-01-16,20
1532,20614,,PHL.48_1,Philippines,Misamis Occidental,2018-01-13,2018-01-17,2018.0,2018-01,4 days,Flood,0.0,0.5792762258625106,0.0,11.151067347853328,2018-01-13,9
1533,20641,,PHL.81_1,Philippines,Zamboanga Sibugay,2001-08-12,2001-08-14,2001.0,2001-08,2 days,Flood,9567469.880880538,6.5490318823419695,73350602.42008413,50.20924443128843,2001-08-12,23
1534,20648,,PHL.81_1,Philippines,Zamboanga Sibugay,2002-06-26,2002-06-27,2002.0,2002-06,1 days,Flood,0.0,7.97268645052413,,7.97268645052413,2002-06-26,91
1535,20649,,PHL.81_1,Philippines,Zamboanga Sibugay,2008-09-04,2008-09-13,2008.0,2008-09,9 days,Flood,2806913.2676939485,1.9462516269337773,10292015.314877812,7.13625596542385,2008-09-04,12
1536,20651,,PHL.81_1,Philippines,Zamboanga Sibugay,2013-08-01,2013-08-09,2013.0,2013-08,8 days,Flood,2429451.907415108,0.6116218849280327,47779220.84583044,12.028563736917976,2013-08-01,31
1537,20672,,PHL.81_1,Philippines,Zamboanga Sibugay,2013-10-04,2013-10-10,2013.0,2013-10,6 days,Flood,71958.40230417493,0.5964577059628748,2638474.7511530807,21.870115885305413,2013-10-04,6
1538,20714,,PHL.25_1,Philippines,Cebu,2002-03-21,2002-03-26,2002.0,2002-03,5 days,Flood,381206.0843974527,2.735725742826906,6480503.434756696,46.50733762805741,2002-03-21,72
1539,20721,,PHL.25_1,Philippines,Cebu,2010-12-24,2011-01-25,2010.0,2010-12,32 days,Flood,2631182.5107876444,3.4206532811311017,97353752.89914285,126.56417140185076,2010-12-24,43
1540,20734,,PHL.25_1,Philippines,Cebu,2011-12-25,2011-12-28,2011.0,2011-12,3 days,Flood,0.0,0.6170625728677216,0.0,13.575376603089875,2011-12-25,3
1541,20743,,PHL.25_1,Philippines,Cebu,2013-10-04,2013-10-10,2013.0,2013-10,6 days,Flood,23986.134101391643,0.1988192353209583,2638474.7511530807,21.870115885305413,2013-10-04,6
1542,20785,,PHL.25_1,Philippines,Cebu,2017-01-16,2017-01-31,2017.0,2017-01,15 days,Flood,113309.81808207532,0.1128277025224056,9291405.082730176,9.251871606837266,2017-01-16,20
1543,20815,,PHL.15_1,Philippines,Bohol,2002-03-21,2002-03-26,2002.0,2002-03,5 days,Flood,381206.0843974527,2.735725742826906,6480503.434756696,46.50733762805741,2002-03-21,72
1544,20822,,PHL.15_1,Philippines,Bohol,2010-12-24,2011-01-25,2010.0,2010-12,32 days,Flood,2631182.5107876444,3.4206532811311017,97353752.89914285,126.56417140185076,2010-12-24,43
1545,20835,,PHL.15_1,Philippines,Bohol,2011-03-14,2011-03-18,2011.0,2011-03,4 days,Flood,15230.385560363276,0.5838871657242958,472141.9523712616,18.10050213745317,2011-03-14,34
1546,20846,,PHL.15_1,Philippines,Bohol,2013-10-04,2013-10-10,2013.0,2013-10,6 days,Flood,23986.134101391643,0.1988192353209583,2638474.7511530807,21.870115885305413,2013-10-04,6
1547,20888,,PHL.15_1,Philippines,Bohol,2015-07-30,2015-08-05,2015.0,2015-07,6 days,Flood,10012.195575216934,0.6806517673176877,140170.7380530371,9.529124742447628,2015-07-30,8
1548,20892,,PHL.39_1,Philippines,La Union,2004-01-23,2004-01-23,2004.0,2004-01,0 days,Flood,0.0,34.460275381073586,0.0,34.460275381073586,2004-01-23,15
1549,20893,,PHL.39_1,Philippines,La Union,2009-01-02,2009-01-15,2009.0,2009-01,13 days,Flood,3188176.602615753,7.238842724861486,17003608.54728402,38.60716119926126,2009-01-02,28
1550,20898,,PHL.39_1,Philippines,La Union,2012-08-06,2012-08-08,2012.0,2012-08,2 days,Flood,9201257.731928712,10.990819405963393,104280920.96185872,124.56261993425176,2012-08-06,0
1551,20926,,PHL.39_1,Philippines,La Union,2015-07-07,2015-07-10,2015.0,2015-07,3 days,Flood,15861.425621791035,3.6528311512715903,105742.83747860692,24.352207675143937,2015-07-07,4
1552,20936,,PHL.39_1,Philippines,La Union,2016-08-08,2016-08-16,2016.0,2016-08,8 days,Flood,918456.0306900742,2.259731737090505,11021472.368280891,27.116780845086065,2016-08-08,30
1553,20955,,PHL.32_1,Philippines,Guimaras,2005-07-27,2005-07-30,2005.0,2005-07,3 days,Flood,0.0,0.6262093801132333,0.0,3.7572562806794,2005-07-27,131
1554,20958,,PHL.32_1,Philippines,Guimaras,2013-10-04,2013-10-10,2013.0,2013-10,6 days,Flood,23986.134101391643,0.1988192353209583,2638474.7511530807,21.870115885305413,2013-10-04,6
1555,21000,,PHL.32_1,Philippines,Guimaras,2017-01-16,2017-01-31,2017.0,2017-01,15 days,Flood,113309.81808207532,0.1128277025224056,9291405.082730176,9.251871606837266,2017-01-16,20
1556,21030,,PHL.32_1,Philippines,Guimaras,2018-01-13,2018-01-17,2018.0,2018-01,4 days,Flood,0.0,0.1448190564656276,0.0,11.151067347853328,2018-01-13,9
1557,21057,,PHL.36_1,Philippines,Iloilo,2005-07-27,2005-07-30,2005.0,2005-07,3 days,Flood,0.0,1.2524187602264667,0.0,3.7572562806794,2005-07-27,131
1558,21060,,PHL.36_1,Philippines,Iloilo,2005-12-05,2005-12-29,2005.0,2005-12,24 days,Flood,57101.92839914066,0.524268318234335,1227691.4605815243,11.2717688420382,2005-12-05,68
1559,21074,,PHL.36_1,Philippines,Iloilo,2013-10-04,2013-10-10,2013.0,2013-10,6 days,Flood,47972.268202783285,0.3976384706419166,2638474.7511530807,21.870115885305413,2013-10-04,6
1560,21116,,PHL.36_1,Philippines,Iloilo,2016-08-08,2016-08-16,2016.0,2016-08,8 days,Flood,612304.0204600495,1.5064878247270037,11021472.368280891,27.116780845086065,2016-08-08,30
1561,21135,,PHL.36_1,Philippines,Iloilo,2017-01-16,2017-01-31,2017.0,2017-01,15 days,Flood,226619.63616415064,0.2256554050448113,9291405.082730176,9.251871606837266,2017-01-16,20
1562,21165,,PHL.36_1,Philippines,Iloilo,2018-01-13,2018-01-17,2018.0,2018-01,4 days,Flood,0.0,0.2896381129312553,0.0,11.151067347853328,2018-01-13,9
1563,21192,,PHL.34_1,Philippines,Ilocos Norte,2005-09-15,2005-09-27,2005.0,2005-09,12 days,Flood,0.0,1.8217000148748603,,20.038700163623464,2005-09-15,46
1564,21208,,PHL.59_1,Philippines,Palawan,2005-12-05,2005-12-29,2005.0,2005-12,24 days,Flood,85652.892598711,0.7864024773515024,1227691.4605815243,11.2717688420382,2005-12-05,68
1565,21222,,PHL.59_1,Philippines,Palawan,2009-01-02,2009-01-15,2009.0,2009-01,13 days,Flood,3188176.602615753,7.238842724861486,17003608.54728402,38.60716119926126,2009-01-02,28
1566,21227,,PHL.59_1,Philippines,Palawan,2010-12-24,2011-01-25,2010.0,2010-12,32 days,Flood,7893547.532362934,10.261959843393305,97353752.89914285,126.56417140185076,2010-12-24,43
1567,21240,,PHL.59_1,Philippines,Palawan,2013-09-23,2013-09-27,2013.0,2013-09,4 days,Flood,3185281.3897220297,21.651414726452355,5308802.316203383,36.08569121075393,2013-09-23,32
1568,21242,,PHL.59_1,Philippines,Palawan,2013-10-04,2013-10-10,2013.0,2013-10,6 days,Flood,71958.40230417493,0.5964577059628748,2638474.7511530807,21.870115885305413,2013-10-04,6
1569,21284,,PHL.4_1,Philippines,Aklan,2005-12-05,2005-12-29,2005.0,2005-12,24 days,Flood,85652.892598711,0.7864024773515024,1227691.4605815243,11.2717688420382,2005-12-05,68
1570,21298,,PHL.4_1,Philippines,Aklan,2011-11-14,2011-11-17,2011.0,2011-11,3 days,Flood,57858.46824550112,1.0605762971163968,308578.4973093393,5.656406917954116,2011-11-14,0
1571,21304,,PHL.4_1,Philippines,Aklan,2011-12-25,2011-12-28,2011.0,2011-12,3 days,Flood,0.0,1.8511877186031649,0.0,13.575376603089875,2011-12-25,3
1572,21313,,PHL.4_1,Philippines,Aklan,2013-10-04,2013-10-10,2013.0,2013-10,6 days,Flood,71958.40230417493,0.5964577059628748,2638474.7511530807,21.870115885305413,2013-10-04,6
1573,21355,,PHL.4_1,Philippines,Aklan,2017-01-16,2017-01-31,2017.0,2017-01,15 days,Flood,339929.45424622594,0.338483107567217,9291405.082730176,9.251871606837266,2017-01-16,20
1574,21385,,PHL.4_1,Philippines,Aklan,2018-01-13,2018-01-17,2018.0,2018-01,4 days,Flood,0.0,0.4344571693968829,0.0,11.151067347853328,2018-01-13,9
1575,21412,,PHL.58_1,Philippines,Oriental Mindoro,2005-12-05,2005-12-29,2005.0,2005-12,24 days,Flood,114203.85679828133,1.04853663646867,1227691.4605815243,11.2717688420382,2005-12-05,68
1576,21426,,PHL.58_1,Philippines,Oriental Mindoro,2008-02-12,2008-03-12,2008.0,2008-02,29 days,Flood,4778591.168489814,4.683167977309401,76457458.69583702,74.93068763695041,2008-02-12,24
1577,21445,,PHL.58_1,Philippines,Oriental Mindoro,2010-01-17,2010-01-17,2010.0,2010-01,0 days,Flood,0.0,1.150583376380461,0.0,1.150583376380461,2010-01-17,0
1578,21450,,PHL.58_1,Philippines,Oriental Mindoro,2012-08-06,2012-08-08,2012.0,2012-08,2 days,Flood,12268343.642571611,14.654425874617854,104280920.96185872,124.56261993425176,2012-08-06,0
1579,21478,,PHL.1_1,Philippines,Abra,2006-01-26,2006-02-05,2006.0,2006-01,10 days,Flood,2069959.7035279511,0.2343150690618666,43469153.774086975,4.9206164502992,2006-01-26,27
1580,21486,,PHL.1_1,Philippines,Abra,2012-08-06,2012-08-08,2012.0,2012-08,2 days,Flood,3067085.910642904,3.663606468654464,104280920.96185872,124.56261993425176,2012-08-06,0
1581,21514,,PHL.1_1,Philippines,Abra,2013-08-13,2013-08-21,2013.0,2013-08,8 days,Flood,93760298.97165652,1.0935057942652706,2906569268.121352,33.89867962222339,2013-08-13,0
1582,21533,,PHL.1_1,Philippines,Abra,2016-08-08,2016-08-16,2016.0,2016-08,8 days,Flood,306152.01023002475,0.7532439123635017,11021472.368280891,27.116780845086065,2016-08-08,30
1583,21552,,PHL.38_1,Philippines,Kalinga,2006-01-26,2006-02-05,2006.0,2006-01,10 days,Flood,2069959.7035279511,0.2343150690618666,43469153.774086975,4.9206164502992,2006-01-26,27
1584,21560,,PHL.38_1,Philippines,Kalinga,2010-11-01,2010-11-10,2010.0,2010-11,9 days,Flood,0.0,1.416102617083645,0.0,18.409334022087386,2010-11-01,13
1585,21565,,PHL.38_1,Philippines,Kalinga,2015-07-07,2015-07-10,2015.0,2015-07,3 days,Flood,5287.141873930346,1.217610383757197,105742.83747860692,24.352207675143937,2015-07-07,4
1586,21575,,PHL.76_1,Philippines,Tarlac,2012-08-06,2012-08-08,2012.0,2012-08,2 days,Flood,6134171.821285807,7.327212937308927,104280920.96185872,124.56261993425176,2012-08-06,0
1587,21603,,PHL.76_1,Philippines,Tarlac,2013-08-13,2013-08-21,2013.0,2013-08,8 days,Flood,187520597.94331303,2.187011588530541,2906569268.121352,33.89867962222339,2013-08-13,0
1588,21622,,PHL.76_1,Philippines,Tarlac,2016-08-08,2016-08-16,2016.0,2016-08,8 days,Flood,612304.0204600495,1.5064878247270037,11021472.368280891,27.116780845086065,2016-08-08,30
1589,21641,,PHL.57_1,Philippines,Occidental Mindoro,2008-12-01,2008-12-04,2008.0,2008-12,3 days,Flood,0.0,15.329735036836416,0.0,34.49190383288194,2008-12-01,6
1590,21644,,PHL.57_1,Philippines,Occidental Mindoro,2012-01-17,2012-01-17,2012.0,2012-01,0 days,Flood,0.0,0.9365610521372312,0.0,4.448664997651848,2012-01-17,11
1591,21650,,PHL.57_1,Philippines,Occidental Mindoro,2012-08-06,2012-08-08,2012.0,2012-08,2 days,Flood,12268343.642571611,14.654425874617854,104280920.96185872,124.56261993425176,2012-08-06,0
1592,21678,,PHL.57_1,Philippines,Occidental Mindoro,2013-08-13,2013-08-21,2013.0,2013-08,8 days,Flood,375041195.88662606,4.3740231770610825,2906569268.121352,33.89867962222339,2013-08-13,0
1593,21697,,PHL.67_1,Philippines,Sarangani,2009-07-25,2009-08-04,2009.0,2009-07,10 days,Flood,0.0,0.8999338274886074,,11.699139757351896,2009-07-25,0
1594,21720,,PHL.67_1,Philippines,Sarangani,2012-06-09,2012-06-12,2012.0,2012-06,3 days,Flood,0.0,0.0855512499548432,0.0,1.112166249412962,2012-06-09,123
1595,21724,,PHL.67_1,Philippines,Sarangani,2013-08-01,2013-08-09,2013.0,2013-08,8 days,Flood,809817.3024717023,0.2038739616426775,47779220.84583044,12.028563736917976,2013-08-01,31
1596,21745,,PHL.67_1,Philippines,Sarangani,2013-10-04,2013-10-10,2013.0,2013-10,6 days,Flood,23986.134101391643,0.1988192353209583,2638474.7511530807,21.870115885305413,2013-10-04,6
1597,21787,,PHL.67_1,Philippines,Sarangani,2017-01-16,2017-01-31,2017.0,2017-01,15 days,Flood,113309.81808207532,0.1128277025224056,9291405.082730176,9.251871606837266,2017-01-16,20
1598,21817,,PHL.30_1,Philippines,Dinagat Islands,2010-01-14,2010-01-17,2010.0,2010-01,3 days,Flood,12046.613891647166,0.6136444674029129,45174.80209367687,2.301166752760923,2010-01-14,12
1599,21821,,PHL.30_1,Philippines,Dinagat Islands,2011-01-25,2011-02-07,2011.0,2011-01,13 days,Flood,2989670.329300597,3.7170674032269897,20927692.305104177,26.01947182258893,2011-01-25,0
1600,21843,,PHL.30_1,Philippines,Dinagat Islands,2013-08-01,2013-08-09,2013.0,2013-08,8 days,Flood,3239269.2098868093,0.8154958465707102,47779220.84583044,12.028563736917976,2013-08-01,31
1601,21864,,PHL.30_1,Philippines,Dinagat Islands,2013-10-04,2013-10-10,2013.0,2013-10,6 days,Flood,95944.53640556656,0.7952769412838332,2638474.7511530807,21.870115885305413,2013-10-04,6
1602,21906,,PHL.21_1,Philippines,Camiguin,2010-12-24,2011-01-25,2010.0,2010-12,32 days,Flood,7893547.532362934,10.261959843393305,97353752.89914285,126.56417140185076,2010-12-24,43
1603,21919,,PHL.21_1,Philippines,Camiguin,2011-01-25,2011-02-07,2011.0,2011-01,13 days,Flood,2242252.7469754475,2.7878005524202423,20927692.305104177,26.01947182258893,2011-01-25,0
1604,21941,,PHL.21_1,Philippines,Camiguin,2013-01-15,2013-01-23,2013.0,2013-01,8 days,Flood,696780.304001694,2.050323364247383,3716161.621342368,10.935057942652708,2013-01-15,4
1605,21946,,PHL.21_1,Philippines,Camiguin,2013-08-01,2013-08-09,2013.0,2013-08,8 days,Flood,2429451.907415108,0.6116218849280327,47779220.84583044,12.028563736917976,2013-08-01,31
1606,21967,,PHL.21_1,Philippines,Camiguin,2013-10-04,2013-10-10,2013.0,2013-10,6 days,Flood,71958.40230417493,0.5964577059628748,2638474.7511530807,21.870115885305413,2013-10-04,6
1607,22009,,PHL.21_1,Philippines,Camiguin,2017-01-16,2017-01-31,2017.0,2017-01,15 days,Flood,339929.45424622594,0.338483107567217,9291405.082730176,9.251871606837266,2017-01-16,20
1608,22039,,PHL.21_1,Philippines,Camiguin,2018-01-13,2018-01-17,2018.0,2018-01,4 days,Flood,0.0,0.4344571693968829,0.0,11.151067347853328,2018-01-13,9
1609,22066,,PHL.73_1,Philippines,Sulu,2011-02-01,2011-02-04,2011.0,2011-02,3 days,Flood,0.0,12.444095219499054,0.0,12.444095219499054,2011-02-01,0
1610,22076,,PHL.73_1,Philippines,Sulu,2013-10-04,2013-10-10,2013.0,2013-10,6 days,Flood,47972.268202783285,0.3976384706419166,2638474.7511530807,21.870115885305413,2013-10-04,6
1611,22118,,PHL.50_1,Philippines,Mountain Province,2013-08-13,2013-08-21,2013.0,2013-08,8 days,Flood,93760298.97165652,1.0935057942652706,2906569268.121352,33.89867962222339,2013-08-13,0
1612,22137,,PHL.50_1,Philippines,Mountain Province,2016-08-08,2016-08-16,2016.0,2016-08,8 days,Flood,306152.01023002475,0.7532439123635017,11021472.368280891,27.116780845086065,2016-08-08,30
1613,22156,,PHL.68_1,Philippines,Siquijor,2013-10-04,2013-10-10,2013.0,2013-10,6 days,Flood,23986.134101391643,0.1988192353209583,2638474.7511530807,21.870115885305413,2013-10-04,6
1614,22198,,PHL.68_1,Philippines,Siquijor,2017-01-16,2017-01-31,2017.0,2017-01,15 days,Flood,113309.81808207532,0.1128277025224056,9291405.082730176,9.251871606837266,2017-01-16,20
1615,22228,,PHL.6_1,Philippines,Antique,2013-10-04,2013-10-10,2013.0,2013-10,6 days,Flood,47972.268202783285,0.3976384706419166,2638474.7511530807,21.870115885305413,2013-10-04,6
1616,22270,,PHL.6_1,Philippines,Antique,2016-08-08,2016-08-16,2016.0,2016-08,8 days,Flood,612304.0204600495,1.5064878247270037,11021472.368280891,27.116780845086065,2016-08-08,30
1617,22289,,PHL.6_1,Philippines,Antique,2017-01-16,2017-01-31,2017.0,2017-01,15 days,Flood,226619.63616415064,0.2256554050448113,9291405.082730176,9.251871606837266,2017-01-16,20
1618,22319,,PHL.6_1,Philippines,Antique,2018-01-13,2018-01-17,2018.0,2018-01,4 days,Flood,0.0,0.2896381129312553,0.0,11.151067347853328,2018-01-13,9
1619,22346,,PHL.7_1,Philippines,Apayao,2015-07-07,2015-07-10,2015.0,2015-07,3 days,Flood,5287.141873930346,1.217610383757197,105742.83747860692,24.352207675143937,2015-07-07,4
1620,22356,,PHL.35_1,Philippines,Ilocos Sur,2016-08-08,2016-08-16,2016.0,2016-08,8 days,Flood,612304.0204600495,1.5064878247270037,11021472.368280891,27.116780845086065,2016-08-08,30
1621,22375,,PHL.33_1,Philippines,Ifugao,2016-08-08,2016-08-16,2016.0,2016-08,8 days,Flood,306152.01023002475,0.7532439123635017,11021472.368280891,27.116780845086065,2016-08-08,30
1622,22394,,PHL.18_1,Philippines,Cagayan,1980-07-25,1980-07-25,1980.0,1980-07,0 days,Tropical Cyclone,0.0,91.31906053884364,0.0,91.31906053884364,1980-07-25,0
1623,22395,,PHL.66_1,Philippines,Samar,1981-12-25,1981-12-25,1981.0,1981-12,0 days,Tropical Cyclone,299868017.7299833,229.9704358954345,724108956.619979,555.3231506656751,1981-12-25,76
1624,22398,,PHL.54_1,Philippines,Northern Samar,1981-12-25,1981-12-25,1981.0,1981-12,0 days,Tropical Cyclone,269836860.69542253,206.93937601127925,724108956.619979,555.3231506656751,1981-12-25,76
1625,22401,,PHL.31_1,Philippines,Eastern Samar,1981-12-25,1981-12-25,1981.0,1981-12,0 days,Tropical Cyclone,154404078.19457316,118.41333875896136,724108956.619979,555.3231506656751,1981-12-25,76
1626,22404,,PHL.74_1,Philippines,Surigao del Norte,1984-09-01,1984-09-01,1984.0,1984-09,0 days,Tropical Cyclone,3685793000.432648,1387.6478746349364,7605110762.511462,2863.2144520116967,1984-09-01,4
1627,22407,,PHL.25_1,Philippines,Cebu,1984-09-01,1984-09-01,1984.0,1984-09,0 days,Tropical Cyclone,126339118.14655404,47.56485477039515,7605110762.511462,2863.2144520116967,1984-09-01,4
1628,22410,,PHL.15_1,Philippines,Bohol,1984-09-01,1984-09-01,1984.0,1984-09,0 days,Tropical Cyclone,3792978643.932259,1428.0017226063649,7605110762.511462,2863.2144520116967,1984-09-01,4
1629,22413,,PHL.35_1,Philippines,Ilocos Sur,1986-07-09,1986-07-09,1986.0,1986-07,0 days,Tropical Cyclone,1142451362.7696445,211.36464892026964,1142451362.7696445,211.36464892026964,1986-07-09,260
1630,22414,,PHL.18_1,Philippines,Cagayan,1989-07-15,1989-07-15,1989.0,1989-07,0 days,Tropical Cyclone,846188776.7755682,111.34392962377756,1320851714.4617243,173.8014310457804,1989-07-15,36
1631,22416,,PHL.37_1,Philippines,Isabela,1989-07-15,1989-07-15,1989.0,1989-07,0 days,Tropical Cyclone,474662937.686156,62.457501422002814,1320851714.4617243,173.8014310457804,1989-07-15,36
1632,22418,,PHL.76_1,Philippines,Tarlac,1989-11-22,1989-11-22,1989.0,1989-11,0 days,Tropical Cyclone,2093555.350633425,5.863422037542654,7037324.728328136,19.709440634057568,1989-11-22,13
1633,22422,,PHL.60_1,Philippines,Pampanga,1989-11-22,1989-11-22,1989.0,1989-11,0 days,Tropical Cyclone,1133855.5240304968,3.1755900148416862,7037324.728328136,19.709440634057568,1989-11-22,13
1634,22426,,PHL.55_1,Philippines,Nueva Ecija,1989-11-22,1989-11-22,1989.0,1989-11,0 days,Tropical Cyclone,3621342.106446392,10.142295548094552,7037324.728328136,19.709440634057568,1989-11-22,13
1635,22430,,PHL.17_1,Philippines,Bulacan,1989-11-22,1989-11-22,1989.0,1989-11,0 days,Tropical Cyclone,188571.74721782008,0.528133033578671,7037324.728328136,19.709440634057568,1989-11-22,13
1636,22434,,PHL.66_1,Philippines,Samar,1990-11-12,1990-11-16,1990.0,1990-11,4 days,Tropical Cyclone,194696749.93123543,21.37841307508398,8001786743.350365,878.6253617407242,1990-11-12,71
1637,22437,,PHL.51_1,Philippines,Negros Occidental,1990-11-12,1990-11-16,1990.0,1990-11,4 days,Tropical Cyclone,1791816441.2104342,196.74797883607647,8001786743.350365,878.6253617407242,1990-11-12,71
1638,22440,,PHL.25_1,Philippines,Cebu,1990-11-12,1990-11-16,1990.0,1990-11,4 days,Tropical Cyclone,6015273552.208695,660.4989698295637,8001786743.350365,878.6253617407242,1990-11-12,71
1639,22443,,PHL.18_1,Philippines,Cagayan,1991-07-22,1991-07-22,1991.0,1991-07,0 days,Tropical Cyclone,0.0,3.4076740878142755,0.0,3.407674087814275,1991-07-22,11
1640,22444,,PHL.51_1,Philippines,Negros Occidental,1991-11-05,1991-11-08,1991.0,1991-11,3 days,Tropical Cyclone,1137035914.6424932,5919.599146692093,1949236921.5677152,10148.053433510908,1991-11-05,72
1641,22446,,PHL.43_1,Philippines,Leyte,1991-11-05,1991-11-08,1991.0,1991-11,3 days,Tropical Cyclone,812201006.9252213,4228.454286818811,1949236921.5677152,10148.053433510908,1991-11-05,72
1642,22448,,PHL.56_1,Philippines,Nueva Vizcaya,1992-07-11,1992-07-12,1992.0,1992-07,1 days,Tropical Cyclone,0.0,4.364873292101538,0.0,36.58199456303648,1992-07-11,242
1643,22458,,PHL.76_1,Philippines,Tarlac,1992-07-11,1992-07-12,1992.0,1992-07,1 days,Tropical Cyclone,0.0,3.340908771218249,0.0,36.58199456303648,1992-07-11,242
1644,22468,,PHL.39_1,Philippines,La Union,1992-07-11,1992-07-12,1992.0,1992-07,1 days,Tropical Cyclone,0.0,1.6294284248482138,0.0,36.58199456303648,1992-07-11,242
1645,22478,,PHL.55_1,Philippines,Nueva Ecija,1992-07-11,1992-07-12,1992.0,1992-07,1 days,Tropical Cyclone,0.0,6.071273101696179,0.0,36.58199456303648,1992-07-11,242
1646,22488,,PHL.37_1,Philippines,Isabela,1992-07-11,1992-07-12,1992.0,1992-07,1 days,Tropical Cyclone,0.0,3.830445867940564,0.0,36.58199456303648,1992-07-11,242
1647,22498,,PHL.13_1,Philippines,Benguet,1992-07-11,1992-07-12,1992.0,1992-07,1 days,Tropical Cyclone,0.0,2.9397162885759083,0.0,36.58199456303648,1992-07-11,242
1648,22508,,PHL.78_1,Philippines,Zambales,1992-07-11,1992-07-12,1992.0,1992-07,1 days,Tropical Cyclone,0.0,2.466907678784957,0.0,36.58199456303648,1992-07-11,242
1649,22518,,PHL.33_1,Philippines,Ifugao,1992-07-11,1992-07-12,1992.0,1992-07,1 days,Tropical Cyclone,0.0,2.792715749660334,0.0,36.58199456303648,1992-07-11,242
1650,22528,,PHL.8_1,Philippines,Aurora,1992-07-11,1992-07-12,1992.0,1992-07,1 days,Tropical Cyclone,0.0,3.377074344682778,0.0,36.58199456303648,1992-07-11,242
1651,22538,,PHL.61_1,Philippines,Pangasinan,1992-07-11,1992-07-12,1992.0,1992-07,1 days,Tropical Cyclone,0.0,5.768651043527722,0.0,36.58199456303648,1992-07-11,242
1652,22548,,PHL.35_1,Philippines,Ilocos Sur,1993-06-26,1993-06-26,1993.0,1993-06,0 days,Tropical Cyclone,3141007.586197048,1.6555912339380106,6160327.868490748,3.247042401959194,1993-06-26,140
1653,22551,,PHL.50_1,Philippines,Mountain Province,1993-06-26,1993-06-26,1993.0,1993-06,0 days,Tropical Cyclone,1590079.815592844,0.838113927367042,6160327.868490748,3.247042401959194,1993-06-26,140
1654,22554,,PHL.18_1,Philippines,Cagayan,1993-06-26,1993-06-26,1993.0,1993-06,0 days,Tropical Cyclone,1429240.4667008552,0.7533372406541406,6160327.868490748,3.247042401959194,1993-06-26,140
1655,22557,,PHL.76_1,Philippines,Tarlac,1993-10-04,1993-10-04,1993.0,1993-10,0 days,Tropical Cyclone,372793342.758668,28.642333080636124,2620229952.541086,201.31662892147008,1993-10-04,99
